index,Model,Ndomains,C02,A07,A05,B03,C05,Internal,External,diff(int-ext),All,Nlayers,Nnodes
A07+B03+C02,ERM 5 layers 128 nodes,3,0.8252763336942752,0.7632198806525606,0.7571525474671492,0.8407531634523165,0.745001674197302,0.8097497925997175,0.7510771108322256,0.05867268176749178,0.7862807198927207,5.0,128.0
A07+B03+C02,ERM 5 layers 32 nodes,3,0.8245651854959197,0.7624670564430593,0.7577715224455261,0.8413588532604978,0.74585642070446,0.8094636983998257,0.751813971574993,0.0576497268248326,0.7864038076698926,5.0,32.0
A07+B03+C02,ERM 5 layers 64 nodes,3,0.826531461532474,0.7643170274421419,0.7557217419213231,0.8414072992352152,0.7459895566130939,0.810751929403277,0.7508556492672085,0.059896280136068555,0.7867934173488497,5.0,64.0
A07+B03+C02+C05,ERM 10 layers 128 nodes,4,0.8228037509032159,0.761519213917089,0.7604343863093608,0.8401868091718088,0.7942157483059623,0.804681380574519,0.7604343863093608,0.0442469942651582,0.7958319817214874,10.0,128.0
A07+B03+C02+C05,ERM 10 layers 32 nodes,4,0.8205428232824088,0.7570166282082385,0.7591512589530117,0.8394007590428412,0.7898528922896769,0.8017032757057914,0.7591512589530117,0.04255201675277962,0.7931928723552354,10.0,32.0
A07+B03+C02+C05,ERM 10 layers 64 nodes,4,0.8225194161281812,0.759792149301217,0.761339970886874,0.8409136646093385,0.7936606551684078,0.8042214713017861,0.761339970886874,0.04288150041491214,0.7956451712188037,10.0,64.0
A07+B03+C02+C05,ERM 20 layers 128 nodes,4,0.8221913619152517,0.7611288135825597,0.7612438420856519,0.8400536270381013,0.7939174742397918,0.8043228191939262,0.7612438420856519,0.04307897710827422,0.7957070237722712,20.0,128.0
A07+B03+C02+C05,ERM 20 layers 32 nodes,4,0.819125821332358,0.7587354381309318,0.7576673330786499,0.8388418162981397,0.7918215317240512,0.8021311518713702,0.7576673330786499,0.044463818792720336,0.7932383881128261,20.0,32.0
A07+B03+C02+C05,ERM 20 layers 64 nodes,4,0.8212449363082113,0.7582243897906107,0.7616558328154868,0.839424018871654,0.7929820595628757,0.8029688511333379,0.7616558328154868,0.041313018317851224,0.7947062474697677,20.0,64.0
A07+B03+C02+C05,ERM 5 layers 128 nodes,4,0.8202941909355352,0.758122983693601,0.764143675306201,0.8405281368316186,0.7949197110483385,0.8034662556272734,0.764143675306201,0.03932258032107237,0.7956017395630589,5.0,128.0
A07+B03+C02+C05,ERM 5 layers 32 nodes,4,0.8211979268913462,0.7577218798687932,0.7618308713439612,0.8389601270364905,0.7907765196442442,0.8021641133602186,0.7618308713439612,0.04033324201625736,0.7940974649569671,5.0,32.0
A07+B03+C02+C05,ERM 5 layers 64 nodes,4,0.8222907419251294,0.7604118263570544,0.7614275146587599,0.8398485287504484,0.793082783647788,0.803908470170105,0.7614275146587599,0.0424809555113451,0.795412279067836,5.0,64.0
A07+B03+C05,ERM 10 layers 128 nodes,3,0.7777298098958709,0.7515396440446815,0.7617210795285944,0.8411235933763497,0.7966174805857922,0.7964269060022745,0.7697254447122327,0.026701461290041806,0.7857463214862578,10.0,128.0
A07+B03+C05,ERM 10 layers 32 nodes,3,0.7792890076472853,0.7519209556478288,0.7629881372196974,0.8399496874022272,0.7950016308305565,0.7956240912935375,0.7711385724334914,0.02448551886004615,0.7858298837495191,10.0,32.0
A07+B03+C05,ERM 10 layers 64 nodes,3,0.7799466654887837,0.7555589426985286,0.7635217226485083,0.8412113767737892,0.7960069418595053,0.7975924204439411,0.771734194068646,0.025858226375295147,0.7872491298938231,10.0,64.0
